group,item
1060,825
1060,826
1060,827
1060,828
1060,829
1060,830
1060,831
1063,602
1066,602
1067,840
1067,841
1068,602
1069,3681
1069,3462
1069,842
1069,7499
1069,3339
1069,7564
1069,1995
1069,210
1069,9108
1069,948
1070,602
1071,3960
1071,5618
1071,2340
1071,842
1073,602
1074,844
1074,845
1075,180
1075,844
1078,8389
1078,844
1078,846
1078,847
1078,848
1078,849
1078,850
1078,851
1080,1553
1080,852
1081,602
1082,2170
1082,460
1082,853
1082,854
1083,602
1084,3313
1084,202
1084,3190
1084,855
1085,1708
1085,5491
1085,5332
1085,454
1085,855
1085,10156
1086,602
1087,602
1088,856
1088,10107
1088,218
1088,1059
1090,857
1090,5268
1091,602
1092,602
1093,544
1093,8227
1093,619
1093,6927
1093,1841
1093,5554
1093,8915
1093,1686
1093,8919
1093,859
1093,7548
1093,5660
1093,11391
1094,602
1095,602
1096,602
1097,861
1097,445
1098,602
1099,602
1100,864
1100,8161
1100,7970
1100,994
1100,7135
1100,3514
1100,2451
1100,538
1100,862
1100,863
1101,602
1102,448
1102,866
1102,3780
1102,3461
1102,1926
1102,1095
1102,9541
1102,3238
1102,4198
1102,171
1102,653
1102,10861
1102,1042
1102,978
1102,1183
1106,602
1107,602
1108,602
1109,3155
1109,10643
1109,871
1109,1194
1109,7517
1110,602
1111,2461
1111,5751
1111,6088
1111,873
1111,5085
1111,6766
1111,9567
1112,602
1115,602
1116,602
1117,602
1119,602
1121,784
1121,878
1122,880
1122,5613
1122,22
1122,5807
1124,10114
1124,5254
1124,3591
1124,809
1124,1804
1124,5964
1124,4496
1124,8753
1124,882
1124,1811
1124,1235
1124,8788
1124,883
1124,3517
1125,882
1125,884
1125,6910
1126,602
1129,602
1130,602
1133,602
1136,714
1136,659
1136,219
1137,1321
1137,659
1137,4547
1137,663
1138,602
1141,2577
1141,659
1142,901
1142,902
1142,903
1142,904
1142,7781
1142,1084
1142,593
1142,659
1142,790
1142,184
1142,218
1142,667
1142,5180
1142,254
1143,602
1144,659
1144,622
1145,602
1146,2786
1146,3916
1146,4998
1146,906
1147,602
1148,602
1149,6265
1149,4667
1149,909
1149,2630
1150,602
1151,5058
1151,10793
1151,4378
1151,910
1151,911
1152,602
1154,602
1155,888
1155,661
1155,4055
1156,602
1157,11019
1157,10667
1157,913
1157,914
1157,3924
1157,5620
1157,10615
1157,9688
1157,8286
1158,602
1159,602
1160,1010
1160,915
1163,1280
1163,483
1163,916
1164,5433
1164,916
1167,2817
1167,4482
1167,3335
1167,136
1167,267
1167,1805
1167,2832
1167,9108
1167,8854
1167,408
1167,921
1167,153
1167,10009
1167,1188
1167,2855
1167,4268
1167,949
1167,568
1167,1082
1167,6458
1167,1729
1167,9665
1167,10495
1167,4677
1167,1606
1167,327
1167,1742
1167,2513
1167,9689
1167,92
1167,3679
1167,4968
1167,2025
1167,1898
1167,10861
1167,3309
1167,2798
1167,1519
1167,1785
1167,7548
1167,7551
1168,825
1169,825
1170,825
1172,825
1173,3168
1173,925
1173,926
1173,927
1174,928
1174,929
1174,96
1174,1319
1174,1705
1174,3508
1174,7478
1174,2873
1174,6910
1175,1697
1175,930
1175,931
1175,1059
1175,9477
1175,2729
1175,2606
1175,7534
1175,9016
1175,1272
1175,1821
1175,6910
1176,825
1177,483
1177,1188
1177,933
1178,825
1179,3555
1179,1093
1179,934
1179,1896
1179,3759
1179,470
1179,1082
1179,476
1179,2814
1179,3167
1180,825
1181,825
1184,825
1185,825
1186,825
1187,825
1189,825
1191,825
1192,825
1193,2128
1193,1042
1193,3640
1193,10808
1193,941
1194,825
1195,825
1197,577
1197,6502
1197,10909
1197,877
1197,943
1197,209
1197,3313
1197,2227
1197,8177
1197,499
1197,1010
1197,5850
1197,1020
1197,5789
1198,7019
1198,943
1199,825
1202,2626
1202,179
1202,947
1202,948
1202,949
1202,950
1202,651
1206,825
1211,2320
1211,5122
1211,7794
1211,2004
1211,951
1211,7068
1211,1261
1212,825
1213,825
1214,825
1215,825
1217,825
1219,825
1220,960
1220,961
1220,10734
1220,370
1220,1557
1220,314
1220,956
1220,957
1220,958
1220,959
1221,825
1223,962
1223,483
1226,825
1227,825
1228,968
1228,1281
1228,8854
1230,825
1231,825
1232,825
1234,825
1236,833
1236,1732
1236,10565
1236,394
1236,972
1236,973
1236,80
1236,593
1236,10134
1236,4854
1236,824
1236,187
1236,2300
1236,446
1236,7135
1237,2817
1237,2211
1237,3716
1237,3397
1237,3463
1237,8
1237,4140
1237,1580
1237,974
1237,10156
1237,4975
1237,1168
1237,3313
1237,2682
1243,1280
1243,975
1244,825
1247,986
1247,5171
1248,825
1249,8161
1249,6531
1249,1516
1249,10862
1249,2415
1249,1042
1249,507
1249,987
1249,1151
1250,825
1251,825
1252,825
1253,825
1254,668
1254,6531
1254,451
1254,2825
1254,9193
1254,9451
1254,1580
1254,1519
1254,308
1254,918
1254,5754
1254,6553
1254,5850
1254,8988
1254,990
1255,825
1256,825
1257,992
1257,993
1257,994
1257,995
1257,803
1257,1647
1257,1651
1257,7135
1257,1182
1257,991
1258,833
1258,3235
1258,996
1258,997
1258,6026
1258,4819
1258,7135
1258,991
1259,7424
1259,2817
1259,3732
1259,665
1259,10780
1259,1821
1259,2209
1259,10402
1259,2729
1259,6963
1259,6579
1259,2619
1259,7612
1259,4547
1259,1994
1259,5708
1259,8145
1259,3539
1259,725
1259,4314
1259,991
1259,480
1259,98
1259,5475
1259,998
1259,999
1259,1000
1259,1001
1259,1002
1259,1003
1259,1004
1259,1005
1259,1006
1259,2663
1259,8942
1259,7023
1259,3827
1259,760
1260,74
1262,74
1264,74
1265,74
1267,4019
1267,3462
1267,4295
1267,2568
1267,1007
1268,74
1269,8304
1269,219
1269,1007
1270,74
1271,74
1272,74
1273,74
1274,4968
1274,1012
1274,10861
1275,74
1276,8516
1276,393
1276,1805
1276,11666
1276,10838
1276,474
1276,184
1276,1057
1276,6821
1276,3238
1276,4198
1276,5481
1276,2025
1276,10862
1276,11128
1276,1014
1276,824
1276,10107
1277,4198
1277,1015
1277,10696
1277,1097
1277,6074
1277,715
1277,285
1278,74
1280,74
1281,74
1283,74
1284,3201
1284,833
1284,6916
1284,5
1284,1606
1284,2813
1284,8396
1284,6862
1284,2512
1284,2256
1284,404
1284,661
1284,7190
1284,23
1284,1557
1284,538
1284,5595
1284,10141
1284,803
1284,1252
1284,2217
1284,8875
1284,8435
1284,10549
1284,1846
1284,566
1284,1018
1284,1853
1287,264
1288,1021
1288,1022
1290,408
1290,1025
1290,3335
1291,264
1292,264
1294,264
1295,264
1296,264
1298,1409
1298,1505
1298,8161
1298,1028
1298,7173
1298,3945
1298,74
1298,6931
1298,10837
1298,2710
1298,1785
1298,5085
1298,3198
1299,264
1300,264
1301,1019
1301,1029
1301,1030
1301,1031
1301,651
1301,845
1302,3557
1302,845
1303,845
1303,2119
1304,264
1305,264
1306,1032
1306,5704
1306,845
1306,6734
1306,851
1306,9108
1306,1557
1306,7767
1306,1560
1306,8795
1306,5344
1306,1891
1306,1584
1306,7859
1306,948
1306,3573
1306,9717
1306,3960
1307,264
1309,1033
1309,161
1311,7302
1311,4679
1311,9256
1311,1033
1311,1775
1312,1033
1312,714
1312,659
1312,3335
1315,264
1316,264
1317,264
1318,264
1319,264
1320,264
1321,264
1323,264
1325,264
1327,1041
1327,1044
1327,3732
1328,264
1329,1041
1329,7139
1329,1045
1329,168
1329,442
1329,715
1329,1208
1330,264
1331,264
1332,264
1333,756
1333,1046
1335,1635
1335,403
1335,1046
1335,1047
1335,1048
1335,1049
1335,234
1336,264
1337,264
1338,264
1340,264
1341,1056
1341,1057
1341,1058
1341,1059
1341,5572
1341,594
1341,660
1341,3732
1341,182
1341,8567
1341,10107
1341,1054
1341,1055
1342,264
1343,264
1345,264
1346,1314
1346,5572
1346,1061
1346,2184
1346,3048
1346,7870
1346,9197
1346,558
1346,2129
1346,1978
1346,507
1346,350
1347,7424
1347,3202
1347,899
1347,6531
1347,8965
1347,1799
1347,1802
1347,8850
1347,11666
1347,537
1347,1061
1347,1062
1347,1063
1347,1064
1347,1065
1347,678
1347,10544
1347,2227
1347,6072
1347,11837
1347,834
1347,3907
1347,10566
1347,2120
1347,1097
1347,1358
1347,3664
1347,7135
1347,992
1347,5092
1347,2021
1347,4968
1347,10089
1347,4844
1347,10861
1347,7020
1347,1647
1347,623
1347,626
1347,1651
1347,368
1347,1393
1347,10107
1347,2300
1347,3199
1348,1061
1348,1066
1348,1067
1348,1068
1348,10749
1349,1296
1349,2145
1349,76
1349,1061
1350,6508
1351,6508
1352,9108
1352,1069
1353,6508
1354,3970
1354,6722
1354,1203
1354,10837
1354,6652
1354,1182
1354,1071
1356,393
1356,1072
1356,2801
1356,7922
1356,244
1356,1557
1356,1781
1356,6616
1356,5855
1357,6508
1358,3112
1358,1073
1359,6508
1360,6508
1361,6508
1362,1074
1362,9436
1363,6508
1364,6508
1365,6508
1366,6508
1367,6508
1368,6508
1369,6508
1370,1080
1370,1081
1370,1082
1371,6508
1372,6508
1373,3397
1373,5126
1373,1093
1373,327
1373,6666
1373,7564
1373,3704
1373,6862
1373,2833
1373,340
1373,3960
1373,9750
1373,9691
1373,476
1373,4769
1373,7970
1373,359
1373,4967
1373,1898
1373,1708
1373,2031
1373,1399
1373,5944
1373,1083
1373,956
1373,1726
1377,337
1384,337
1385,337
1389,337
1390,1084
1390,1085
1390,10094
1391,1088
1391,1086
1391,1084
1391,2350
1391,1087
1392,593
1392,538
1392,892
1392,1084
1394,668
1394,1084
1396,337
1397,1084
1397,981
1398,2968
1398,811
1399,337
1400,337
1401,337
1402,337
1403,9186
1403,1188
1403,1560
1403,811
1403,5229
1403,9046
1403,3960
1403,2813
1403,5855
1405,337
1407,337
1408,1091
1408,2787
1410,337
1411,337
1413,16
1413,1095
1416,337
1419,337
1420,337
1422,1096
1422,1353
1422,1098
1422,2252
1422,1358
1422,1742
1422,593
1422,8402
1422,8852
1422,663
1422,2140
1422,9953
1422,2217
1422,10861
1422,3312
1422,689
1422,5746
1422,1910
1422,4855
1422,3128
1422,891
1422,6652
1422,3199
1423,1096
1423,1697
1424,7564
1425,7564
1428,3201
1428,8965
1428,10726
1428,76
1428,1101
1428,2228
1428,3704
1428,1114
1428,3901
1428,1631
1429,2739
1429,1102
1430,7564
1431,7564
1432,1104
1432,4067
1432,694
1432,1055
1433,7564
1434,7564
1435,7564
1436,2672
1436,1106
1437,7564
1438,7564
1439,178
1439,1107
1439,1108
1439,2682
1439,6055
1439,1114
1439,1004
1441,7564
1442,6275
1442,10504
1442,6508
1442,1647
1442,2928
1442,5109
1442,1110
1442,1111
1442,1112
1442,1113
1442,1114
1443,5732
1443,1110
1444,7564
1445,7564
1447,7564
1448,577
1448,715
1448,1116
1448,1118
1448,1119
1450,7564
1451,7564
1452,4359
1452,651
1452,5645
1452,1552
1452,6741
1452,1945
1452,5850
1452,1627
1452,1120
1452,8738
1452,10275
1452,11301
1452,1831
1452,1193
1452,4844
1452,1262
1452,1327
1452,1266
1452,2741
1452,3001
1452,3580
1453,1505
1454,1122
1454,2228
1454,3127
1454,4968
1454,2025
1454,1802
1454,11195
1455,1505
1456,448
1456,3936
1456,1123
1456,3235
1456,483
1456,1510
1456,1095
1456,841
1456,2857
1456,7564
1456,1742
1456,1585
1456,3761
1456,1910
1456,1183
1457,1505
1458,7376
1458,3970
1458,2211
1458,3202
1458,1125
1458,183
1458,3050
1459,1505
1460,1505
1461,8464
1461,2129
1461,1127
1461,1128
1461,10121
1462,1505
1463,10080
1463,2244
1463,1350
1463,4295
1463,1129
1463,3759
1463,1807
1463,8143
1463,8947
1463,2580
1463,1048
1463,9821
1465,1505
1466,1130
1466,6531
1466,651
1466,2357
1467,1505
1468,1505
1469,1505
1470,1505
1471,1136
1471,1059
1472,1505
1473,1505
1474,1505
1475,1139
1475,5180
1476,641
1476,9730
1476,833
1476,3268
1476,648
1476,202
1476,526
1476,272
1476,4819
1476,537
1476,538
1476,2462
1476,1055
1476,7135
1476,100
1476,1252
1476,6122
1476,1775
1476,1139
1476,886
1476,3961
1476,6463
1477,3730
1477,1140
1478,454
1479,454
1480,5128
1480,10379
1480,4493
1480,2832
1480,10898
1480,851
1480,408
1480,8091
1480,3483
1480,3103
1480,7613
1480,2170
1480,1708
1480,3701
1480,1142
1480,3383
1480,4854
1480,10170
1480,763
1480,829
1481,651
1481,1143
1483,454
1484,992
1484,2026
1484,716
1484,653
1484,622
1484,8304
1484,1143
1484,442
1484,1181
1485,454
1486,454
1487,11210
1487,395
1487,3916
1487,6862
1487,6607
1487,2256
1487,2257
1487,2130
1487,8402
1487,533
1487,918
1487,11547
1487,4198
1487,10215
1487,2170
1487,11127
1487,7921
1487,5105
1487,630
1487,1143
1487,952
1487,3642
1487,4667
1488,11046
1489,3390
1489,3425
1489,130
1489,2785
1489,2252
1489,470
1489,1145
1489,1916
1489,1726
1489,1343
1491,11046
1492,1280
1492,3846
1492,3335
1492,8
1492,7878
1492,2636
1492,271
1492,4496
1492,721
1492,1811
1492,7001
1492,7194
1492,7853
1492,760
1492,1010
1492,7607
1492,5944
1492,1146
1492,6206
1492,3199
1493,1146
1493,1147
1493,1148
1493,1149
1494,11046
1495,1150
1495,1151
1496,1152
1496,10667
1497,1183
1497,1153
1497,1697
1497,5874
1497,76
1497,10862
1497,7951
1498,11046
1500,393
1500,1156
1500,10862
1501,651
1501,1157
1501,175
1502,11046
1503,11046
1504,11046
1505,3651
1505,11046
1505,1160
1505,1161
1505,2217
1505,2920
1505,5995
1505,3117
1505,7535
1505,4659
1505,661
1505,2262
1507,8795
1507,1163
1508,11046
1509,11046
1510,11046
1511,1165
1511,1166
1512,11046
1513,11046
1514,11046
1515,11046
1517,11046
1518,4198
1518,8973
1518,493
1518,7918
1518,1168
1518,1169
1518,1170
1518,10002
1519,11046
1520,1171
1520,1172
1520,2109
1521,11046
1523,11046
1524,11046
1525,9424
1525,1175
1526,11046
1527,1177
1527,651
1528,11046
1529,1178
1529,1179
1530,11046
1535,11046
1536,1184
1536,3114
1536,245
1537,11046
1538,1185
1538,1186
1538,1187
1538,6987
1540,1185
1540,4769
1540,1580
1540,6789
1541,11046
1543,1280
1543,1188
1545,11046
1551,11046
1552,11046
1553,11046
1557,11046
1563,3042
1563,2086
1563,1096
1563,1193
1563,1194
1563,1195
1563,5769
1563,651
1563,8439
1565,11046
1566,11046
1567,11046
1568,11046
1570,3268
1570,1199
1571,11046
1572,11046
1573,11046
1574,640
1574,642
1574,6666
1574,273
1574,916
1574,1557
1574,4502
1574,10134
1574,5012
1574,2462
1574,4255
1574,4254
1574,1697
1574,3492
1574,2724
1574,11046
1574,1200
1574,4659
1574,3509
1574,10166
1574,7607
1574,5432
1574,4664
1574,10041
1574,3515
1574,577
1574,7492
1574,454
1574,10824
1574,2126
1574,2130
1574,851
1574,7126
1574,10591
1574,2783
1574,1633
1574,7135
1574,10085
1574,4327
1574,9196
1574,3309
1574,1389
1574,7535
1574,7280
1574,9971
1574,10109
1574,2815
1575,1200
1575,5722
1576,1183
1577,152
1577,1201
1577,6591
1577,799
1578,2145
1578,1324
1578,5871
1578,1202
1578,1203
1578,1204
1578,5941
1578,7484
1578,11102
1578,4831
1579,448
1579,4482
1579,2530
1579,8005
1579,3238
1579,1926
1579,1097
1579,234
1579,9193
1579,5070
1579,688
1579,209
1579,1205
1579,2300
1580,960
1580,2466
1580,6407
1580,5704
1580,6734
1580,851
1580,948
1580,1205
1580,9717
1580,3960
1580,4314
1580,3483
1581,6138
1581,1205
1582,1183
1583,1183
1585,1183
1586,1210
1586,2455
1587,7424
1587,6371
1587,6567
1587,10121
1587,1210
1587,315
1588,1211
1588,10861
1589,1183
1590,1216
1590,1280
1590,1215
1590,10563
1590,3335
1590,715
1590,7564
1590,658
1590,661
1590,502
1590,476
1590,1213
1590,1214
1590,287
1591,1183
1592,1218
1592,7451
1593,1183
1594,1183
1595,1183
1596,1183
1597,1183
1598,5309
1598,1222
1599,1183
1601,3732
1601,1223
1609,3202
1609,581
1609,3238
1609,1223
1609,1799
1609,1726
1610,1183
1611,5210
1611,8646
1611,7624
1611,3354
1611,1230
1611,6927
1611,5006
1611,10262
1611,24
1611,1114
1611,10844
1612,1183
1613,1183
1615,1183
1616,1183
1617,1183
1621,1183
1623,1183
1624,11025
1624,1235
1626,2212
1626,1236
1627,1183
1629,1183
1630,1183
1631,4547
1631,8516
1631,1093
1631,6
1631,1799
1631,4295
1631,1097
1631,1742
1631,6927
1631,1807
1631,8850
1631,8404
1631,1238
1631,7127
1631,9051
1631,2140
1631,286
1631,3235
1631,11301
1631,1383
1631,4968
1631,8362
1631,302
1631,10226
1632,1910
1633,1910
1634,1240
1634,4407
1635,833
1635,2803
1635,1909
1635,1799
1635,1240
1636,1910
1637,1240
1637,10089
1637,5955
1637,2798
1638,1910
1639,1910
1640,1910
1641,1243
1641,7175
1642,1910
1645,1910
1647,1910
1648,1910
1649,577
1649,2817
1649,673
1649,7905
1649,1245
1649,4923
1649,2157
1650,8157
1650,2170
1650,1245
1651,1246
1651,1247
1652,8519
1652,5704
1652,6283
1652,4689
1652,1248
1652,1249
1652,1250
1652,1251
1652,2976
1652,8161
1652,1635
1652,2087
1652,3176
1652,1516
